message,label
"toko bursa cuci gudang diskon 60% BB DAKOTA ; 2,3 JT, TOCH ; 1,6 JT, GEMINI ; 1 JT, LAPTOP INFO : 085322222369 PIN BB : 2A6FB800E www.shopinbursabb.blogspot.com",1    
"TOKO JAYA BB,,, discount 50% berbagai type BLACKBERRY Gemini 900 ribu, Torch 2,5 jt, Dakota 2,8 jta NOKIA& SAMSUNG, Info klik www.jayabb.com",1    
"TOKO JEMBER Promo Discon 50% Keyboard Yahama: Dakota Rp. 2,8 jt, Onix3 Rp. 2,2 jt, Gemini Rp. 800 rb Info/SMS : 085234234117 PIN BB 295C6D02 www.jember-shop.blogspot.com",1    
"TOKO NIAGA-CELL Disc 45% Khusus PROMO :- Blackberry- NOKIA- SAMSUNG- IPHONE dll, Info Hub/sms ke : 082-33333-783 Buka Website Kami : www.niaga-cell.blogspot.com",1    
TOKO RAHMAT ABADI BIG SALE 50% Blackberry/Iphone Ipad/Samsung Laptop/DLL Info Hub Sms: 085774280447 PIN: 26AB6BEE Atau Cek di: www.abadi-shop47.blogspot.com,1    
"Tolong belikan dulu mama pulsa 25rb di no AS baru mama 085245318024 soalnya teman mama kecelakaan, skrg kluarganya hrus dihubungi, nti mama ganti uangnya,penting",1    
"tolong uangnya di kirim ke rekening ini aja,BRI, A/N: HASAN MAHMUD. REK: 3292-0101-9525-532. Sms aja klau sudah di kirim,makasih.",1    
"Tolong uangnya di transfer aja kesini MANDIRI a/n RAHMAD ADRIAN No rek: 1340-0065-58125 sms aja kalo sdh dikirim, trims",1    
"Tolong uangnya di transfer saja ke Bank ----- An Ardiansyah 5500248418, kalau sudah ditransfer sms saja, terima kasih",1    
"Tolong uangnya Di transfer sekarang aja ke bank BNI: 022-741-3681. A/n FRISKA ANANDA, sms kalau sudah di Transfer, trimksi... - See more at: http://metropolitan.inilah.com/read/detail/1777965/awas-modus-penipuan-sms-model-baru#sthash.DKwN8EaE.dpuf",1    
"Tolong uangnya dikirim aja kesini BANK DANAMON a/n Farida hanum No rek. 0035-3918- 4014 SMS aja klo udah dikirim, Trims",1    
"Tolong uangnya ditransfer saja ke Bank xxx A/n. xxx 0231327XXX, kalau sudah ditransfer SMS saja, terima kasih",1    
"TOP100 CELLULER Discound 25% BB DACOTA RP. 3,9 jt, BB ONYX3 Rp 3 jt, BB GEMINI Rp 1 jt, Laptop\KAMERA, iphone ; dll, info kunjungi www.top100-celluler.com pin ; BB, 2A95596A",1    
"TOUR-TRAVEL dptkan tiket pesawat, promo domestik & internasional mudah/aman, booking Online 24 jam hub telp : 081314447669 atau websete di : www.lion-airtravel.com.",1    
"Transfer ke Bank xxx saja a/n xxx No rek 7390685xxx, kalau sudah ditransfer SMS ke no ini ya!",1    
"Transfer ke BNI aja, a/n SORAYA HARUM rek;0233-293-922 klo sdh kbrin di nmr ini ya!",1    
"Transfer ke Mandiri aja, a/n Resti Amanda norek 9000007701999",1    
Transfer saja uangnya ke rek ini.mandiri.NO Rek: 152-00-1236312-9.a/n:DARMAN. klau sdah di Transfer SMS saja ke nmor ini Trima kasih,1    
Transfernya ke BRI aja A/n ANGGA PRASTIA No Rek 1172-01-002218-502,1    
"Trima ksh telah mjd pelanggan kami ""CNF AQUA"" gnkan no 085729791456 untuk pemesanan air isi ulang dan AGUA ASLI n sed!a jga gas 3kg dan 12kg tlng sebarkan sms ini ke tmn2 kost n kampus jga ya jgn berhenti di km terima kas!h(nb:tlng save no pemesanan aqua b!la suatu saat membutuhkan mksh).GRATIS ANTAR",1    
TSELpoin 777 kejutan POIN Hadiah Rp.15jt Resmi diberikan 0852212XXXXX PIN-b7Bc247 u/info Hub/CS; PT.TELKOMSEL 021-40467488 021-50219992 Pengirim; +777,1    
Uangnya di Trnsfer di BNI ini aja a/n RASTINA NO.REK.0253 7915 37.Klo sdh d Trnsfer Sms aja di no ini 085293355598 Trmks.,1    
"Uangnya dikirim aja ke Rekening ini, BankBNI a/n SAFITRI No.Rekening 0282566132",1    
Uangnya dikirim saja ke Rek. BANK BNI A/n. : Sdr ABDUL RAHMAN No. Rek. : 024-8721- 191 SMS saja kalau sudah dikirim. terima kasih,1    
WASSALAMU ALAIKUM WR WB UANGNYA DIKIRIM SAJA KE NO REK INI BRI A/N NOVA ARYAxxx 0544 0100 8633 xxx KALAU SDH TRANSFER SMS AJA DI NO INI TRMH KASIH” No. HP Pengirim SMS: 0821-5104-2542,1    
"Ya Allah, semoga yg mempunyai hp ini & keluarganya selalu dalam Kasih Sayang Mu, diberkahi rejekinya & dijauhkan dari mara bahaya"", jawab Amin jika Anda berkenan",1    
"Yank tlong isi’in aku pulsa 10rb, di no ini,082189983017 nanti aq yg tlpn yacc!",1    
Yank Tolong isi'in pulsa di no ini.085325556742 ini no baruq.skrng penting,1    
"Yank, isikan dl pulsa di no as ini 085323048677 nanti gw gantiin.Penting bget nih krn barusan bos gw nelpon gw tgguin yach…",1    
Yth Bpk/Ibu. BNI menyatakan Rekening anda terpilih sebagai pemenang hadiah Rp. 35jt. kode cek anda 03299757 info klik www.bankbni2016.blogspot.com,1    
Yth Isti Sofiyah. Diminta Segera Hubungi Bpk Drs.H .Lalu Safi’ i M.Pd. Kadisdik NTB.08531166 6557 Perihal Seminar Gratis Dari DIKTI. (Bu Sri TU.Diknas),1    
YTH kpd bpk/ibu sy Eka Novitasari kariyawan 3care sudah M-hub anda tdk tersambung dgn hormat hal ini kami sampaikan melalui sms singkat dr layanan kami bahwa selamat no anda M-dptkan hadiah 1 unit mobil Toyota Avanza dgn PIN:47V27 dr undian rejeki 3care periode utama 2014.u/info lebih lanjut kunjungi www.rejekiundian3care.jimdo.com,1    
"YTH,MIitra Silahkan cek poin anda dan tukarkan ke admin kami dengan format PO.PIN kirim ke +62xxxxxxxxxx",1    
"Yuk Ikuti akun dakwah, caranya: ketik IKUT [spasi] AkuCintaIslam kirim ke 082110001021.",1    
Di kfc yg deket enhaii ada dy,0    
"Maaf jika ada janji yang belum terpenuhi, jika ada janji boleh mengingatkan saya.",0    
*ngsih bunga ato coklat min,0    
.sambl nunggu itu.. Gimana kalo ngerjain form formnya aja dulu,1    
"[Akademik] Untuk perhatian tuk jadwal kontrak kuliah buat ang 2012 itu bukan sebenarny, kuliah ikut jadwal kur yg baru ang 2013 ato keatas 2014,2015,2016.. sehingga jadwal yg ada adalah jadwal bayangan tuk tujuan kontrak kuliah..Hal diatas ga berlaku tuk mk yg memang berjalan di ang kalian spt skripsi dan sidang..demikian harap diperhatikan..",0    
"[INFO PLA]Assalam..Bagi yg ambil mk pla wajib kumpul pada hari/tgl kamis,25 agustus 2016 pukul 10.00 WIBB..Agenda: pembekalan dan penjelasan PLA.Tempat : Gdg JICA lt.3 R.S301.Demikian informasiny..harap diperhatikan d disebarkan",0    
[Info] bagi teman2 yg mengumpulkan data asisten lab/matakuliah bukti berupa surat keterangannya sudah bisa diambil ke pak andri,0    
2016/08/21 12:27:17 Anda telah terdaftar sebagai pelanggan TCASH full service. Tingkatkan saldo Anda dg isi saldo TCASH di merchant berlogo TCASH terdekat.,0    
2016/08/21 12:27:32 PIN baru TCash anda adalah 605598. Silahkan menggunakan PIN baru anda untuk menikmati layanan TCash Telkomsel,0    
22nya mad. Aku bingung bkn laporannya 😂,0    
"aamiin, makasih semuanya moga cepat lulus juga",0    
Aamiin. Makasih semuanya..semoga teman2 cepat nyusul dan semoga segala urusannya diberikan kelancaran oleh Allah.aamiin,0    
Abis maghrib yaa,0    
Ada belakang warkop deket indomaret gerum 500/bulan,0    
Ada di bip yang studio fotonya gitu,0    
"Ada nama1 . Tpi gatau msh berfungsi atau engga, udh lama ga dipake sih",0    
Ada diruangan nya tadi,0    
Ada internet min alamatnya dmn?,0    
"Ada mba, harganya 1,6jt/bln. Fasilitasnya air hangat, kamar mandi dalam, tv, tv kabel, wifi, meja, tempat tdr, dan lemari.",0    
Ada nya instagram,0    
Ada perasaan nyesel gt sedikit. Waktu kuliah. Asa ga merhatin. Ga ngerangkul semua. Aku pribadi hmm,0    
Ada semua di panduan pla..dishare di grup ini dan fb,0    
"Ada sih yg nikah muda tp (keliatan) bahagia, tp one of a million kayaknya kalo temen2 ku hmm",0    
"Ada teh dikpad, ini kontaknya ####",0    
Ada yang 400 rb yang kamar mandinya sama2 kalau yang ada kamar mandi di dalam kalau yang kecil 600 dan yang agak besar 700 rb,0    
Ada yg lain kok ikan tahu tempe,0    
"Ada yg nikah muda, ada yg gagal nikah, ada yg pacaran lama eh putus tapi alesannya karna terlalu sayang jd gak mau nyakitin (pret), ada yg jagain jodoh org, ada yg ah banyak lah wkwk",0    
Ada yg tau ruangan pak daya yg di fpmipa b?,0    
"Ada yg tdk bisa jam tertentu? Kemungkinan pagi jam 8, tapi nanti diumumkan.",0    
Aduh aku ge ini pusing yg mau lamaran siapa yg nyari2 kebutuhan siapa,0    
Aigoo banyak banget chatnyaa aku baru liat hape hehehe,0    
"Airnya asa kurang lancar, besok ku tanya papa yah,",0    
Ajakin ke soekarno hatta aja nama1 . Makan di eatboss soekarno hatta wkwkw,0    
"Aku ada spagetti, tp usah kaldaluarsa belum yah",0    
Aku bawa daging yg dah direbus gapapa? Yg mentah tinggal tulang2an wkwk,0    
Aku besok dtg agak telat jam 8 boleh ngga? Kan jam 10 ya mulainya?,0    
"aku delete aja ya, ntar nama1 pull dulu atau sync dulu, ntar masukin yang nama1 , baru push.",0    
Aku depan pasca skrng,0    
Aku di pt. DI,0    
Aku dy wkwk makanya kurang direstui jg krna kejauhan,0    
"Aku ga enak euy bilang ke adiknya, adiknya pengen ke pvj nama1 :(",0    
Aku ga ke upi sepertinya,0    
"Aku ingin pagi, tp masa berdua nama1 doang pake grab :( nunggu nama1 siang :(",0    
Aku jg blm berangkt wkwk,0    
Aku jg di rumah lg ga ada apa2 gara2 kulkas rusak :( biasanya suka nyetok sayur,0    
"Aku jg waktu itu foto tgl 17 juli, katanya selesai 29 agustus :(",0    
aku kira bukan besoook :'(,0    
"Aku kumpul pon dulu dy, kalo haris kerjanya dari sore mo pacaran dulu dy",0    
Aku mah plg kerumah ketemu ayah mama cukup kok :'),0    
"Aku mah sering ditinggal jualan, jd mau marah juga ntar alesannya ""duit kan buat km juga"", diem lgsg haha",0    
Aku mau bawa balon sm coklat min. Mau nitip?,0    
Aku mau nyari data yang dibutuhin dari tabel mana aja.,0    
"Aku merasa geleh sendiiri ini lipstik aku merah sekali wkkw, mana dapet dikasih ini jg",0    
"aku push yang updatenya, itu udah di template sama adminLTE.",0    
Aku senin udah ke tempat kerja. Minggu2 depan aku gaktau bisa/ngga :(,0    
Aku teh cuma bawa celana jeans yg tua tp jilbabnya yg muda -_-,0    
"Alhamdulillah, makasih yaaa udah meluangkan waktu 😘",0    
"Alhamdulillah, puji syukur atas nikmat Allah swt. yang telah memberikan nikmat hidup sampai detik ini sehingga saya masih bisa untuk mengevaluasi diri. Selama itu tentu saya menyadari banyak melakukan kekhilafan dan kesalahan.",0    
"Alhamdullilah sudah beres semua :) Bagi yang mau keluar dari group dipersilahkan, tapi silahkan juga kalau ada yg mau memanfaatkan group ini untuk diskusi dengan topik terkait untuk skripsi/gemastik/kerjaan.",0    
AndiPublisher.com#PO0216020925#96000#02-02-2016#BNI#Bank Mandiri,0    
Asal pagi pagi ya.. Bjam 10an saya sudah ke jakarta..,0    
"nama1 jg text dy, text essay jawaban gt Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",0    
nama1 itu msh pake db aku yg lama itu msh anomali bisa nyesuain ga,0    
nama1 seharusnya cuman nambah table daftar_ulang_ird + kalau ada masternya. Yg lain kita samain aja ya pake yg aku data_pasien (2).sql,0    
"Assalamualaikum akang teteh, jangan lupa ya hari ini ada carrier day jam 10:30, exhibition fpmipa b :) (love) Hayuu teh ditungguuu",0    
"Assalamualaikum Bu. Saya nama1 mhsi ilkom 2012 baru dpt pembimbing skripsi. Mohon maaf bu, kalau minggu ini ada di kampus hari ap aj Bu? Terima kasih.",0    
"Assalamualaikum pak, mau nanya seputar mobcom sp, apakah harus ikut perkuliahan dari sekarang apa bisa ikut pas sp nanti aja pak? Trims",0    
"assalamualaikum pak, mohon maaf saya mau tanya pak, apakah remedial dwm harus hadir di tempat pak? apa bisa online? mohon maaf sebelumnya",0    
Assalamualaikum Pak. Ini dg nama1 ilkom 2012. Maaf Pak td saya ninggalin proposal di meja Bapak di atas printer. Terima kasih Pak.,0    
Assalamu'alaikum wr wb. Berikut daftar penguji PLA tahap 4,0    
"Assalamu'alaikum, nama1 mau minta bantuan.",0    
Assalamualaikum. Ada yg tau kalo file buat penilaian ada di mana? Apa ada di fb?,0    
"Atau gaperlu ke kampus nama1 , tolong kirimin kuncinya aja make jne cenah ip",0    
"Atuhlah, aku telah meninggalkan yg nyaah, jgn gitulah gais, bisi teringat masa lalu 😢",0    
atulah aku teh udh ngidam sate maranggi dr bulan puasa 󾌹 naha ka subang teu ngajakan ih,0    
"Ayam aja Pak, terus satu paket itu sama isinya ap aja?",0    
Ayam kita menunya banyak bu...ada ayam bakar.kremes. cabe ijo. Lada hitam. Asam manis. Rica rica. Baberque. Untuk isinya nasi.ayam.lalapan.sambal. tempe tahu . air mineral gelas. Bu...maaf bu kita ada paket yang 16rb s/d 19rb. Kalau boleh tau anggaran ibu berapa ya,0    
"Ayo nama1 semangat skripsian yaaah biar cpt lulus, kerja, dan cpt nikah wkwkwk",0    
"bagi yang sudah diuji segera diserahkan dgn dijilid, bagi yg sdg nunggu diuji sabar tuk sesuaikan waktupenguji..",0    
Bagi yg tertarik lanjut ke gemastik 2016 ini tempat diskusinya : http://line.me/R/ti/g/xxxxx,0    
"Baik Pak, berarti nanti Kamis kami ke kantor lagi",0    
"Baik Pak, bsk sekalian kami bawa form penilaian ya Pak, dan berkas lainnya.",0    
Bali mah kudu berapa atuh duitnya,0    
Baru ngeh chatnya maafkan (maaf),0    
"bebas nama1, terus nanti kalau ada tgl libur, pajuin aja misal jadi kamis atau sabtu.",0    
Bebas... Senin stuju.. Apa aja yg di kebapain selain program ?,0    
Beli es kelapa depan d besto teh,0    
Belum de.. Saya kagi nyoba ngejar..,0    
"Belum diuji, pa. Insya Allah siang hari ini mau ke kampus, dan mudah2an pa eka nya ada.",0    
"Bentar lg ke gik, buru2 ga? Kalo buru2 nitip yg ngontrak ipc aj",0    
Berarti saya ke palasari nya skrg .. abis itu langsung ke gik,0    
Besok aku kasihin softfilenya gpp?,0    
Besok dwm jadi ya praktikum weka. Bawa laptop.,0    
"besok jam berapaa? harus jadi ih, udah 2 kali skip 😂",0    
Besok kekantor saya tunggu jam 9 ya..,0    
Besok mau ke kampus lagi ga?,0    
Besok saya ada rapat dinas.. Selasa aja ya...,0    
Besok siang ya jam 2,0    
Besok yuk dua jam bih dari jam 4-6,0    
"beu atuh sekarang, sambil nunggu yg pulang ppl",0    
Biar rapih aj mad. Ini controllernya msh digabung2 aku bikinnya perfungsi soalnya,0    
biasana sih pak nama1 sampe jam 12 kan di kampus?,0    
Biasanya dia bukannya ke subang ya kalo weekend,0    
Biasanya mah stasiun teh sebelum lewatin rel nama1,0    
Bimbingan lg nanti nama1 da,0    
"bebas nama1, terus nanti kalau ada tgl libur, pajuin aja misal jadi kamis atau sabtu.",0    
Bisa bu...buka jam 11 bu,0    
"Bisa kurang dari 15rb ga Pak, sebelumnya kita pernah acara sama bebek komar sekitar iti 13.5rb awal tahun 2015",0    
bisa turun juga. Mencegah ikut remedial tapi tanpa persiapan dan asal-asalan menjawab.,0    
Bisi ga enak ga bantuin beberes ato masak2nya :(,0    
Blm aku cek min mau apa? Kalau penting bgt nanti aku gedorin,0    
Blm beres sep. Malah byk bug,0    
Blm mad ntr sore td udh ktmu,0    
bntr lagi pulang,0    
Bntr lg kan mau sholat mel. Nanti keluar upinet kasih tau ya. Males balik,0    
Bole duaduanya pen hardcover dulu. Tp kalau perusahaan udh minta boleh ttd dulu,0    
"Boleh bu, kalau ada yang bakal pindah bulan itu. Kalau tidak keberatan bisa kabarin Bu. Terima kasih.",0    
"boleh install sendiri, nanti juga saya bawa installernya.",0    
Boleh minta alamat nya kalo dari gang softball kmna gtu,0    
Boleh nitip coklat ke alhuda?,0    
Boleh yang di depan ramen aa gpp jam 12.39 ya,0    
Bsok ada kmpul euy.... Gmna ? Tpi gini aja. Vote aja yg bisa bsok sapa skrg sapa,0    
"Btw magicomnya yg sedang Gais, gaada yg gede",0    
Bu maaf saya lupa sekarang hari jumat ya...kalau jumat kita buka jam 1 bu...mau solat jumat dulu...maaf di dari upi ya,0    
Bu mau mastiin ketemu di jica kan Bu?,0    
Buat yg mahasiswa baru,0    
"bulan depan ada daging sapi, mau dibakar dmna ? d pantai atau d rumah nama1 ?",0    
Cape sih tp da susah euy kalo udah pikiran gtu teh,0    
Cara panggil na localhost/SistemRumahSakit/gerbang/rawatdarurat,0    
"cari yang seken, murah meriah kualiatasnya masih bagus kok",0    
Ceritanya biasa aja. Tp tetep bikin nangis,0    
Coba siapa yg lagi di prodi? Punten liatin jadwal sidang. Ada tulisan suruh kumpul jam brp gitu gak? Nuhun,0    
"Cobaan itu teh dy, kadang cewe mah overthink dan overreact",0    
Cukup alquran sbgai pedoman bagi org2 yg beriman.,0    
"da gapapa public juga, asal jangan ada yang dimasukin.",0    
Da sebenernya makan sama indomie ge cukup aku mah 😂,0    
"Dari pt gagas, pt ixindo, pt bima data pratama, sma sukarnohatta, sma purwakarta, smk pgi, sma swamedia kang",0    
Data_pasien itu no_medrec sdgkn daftar ulang itu pake no_register karna field yg akan diisi saat daftar ulang beda maka tablenya beda,0    
Derr ya jangan wacana kaka bunda,0    
"Di folder sql, aya sql rawatdaruat.sql tinggal sesuain sama yang maneh we. Cobaan k ente jalanken. Di urg mh teu jalan ngan load view mh bisa. Error di database. Soalna lieur gabungken database na.",0    
Di kfc belokan setiabudi bawah pom bensin ada colokan gak sih?,0    
Diagnosa mana? Di pasien_irj ga ada diagnosa,0    
nama1 helmkuuuu.:'(,0    
nama1 ntr aku ke kosan kamu yaaaaa,0    
dikirim nya disatuin ?,0    
nama1 dah selesei blm machine learningnya ?,0    
nama1 nmr kamu yg ini kan? ntr ayu sms kl udah dpn kosan yah,0    
"nama1 saya ke kosan yah, mau nanya2 jg soal laporan.. boleh ga?",0    
"nama1, minta controller dan view nya aja.",0    
"nama1, minta database kamu sama view dan controller yang ada js buat dropdown kotanya.",0    
nama1 bisa pakai flash buat animasi ga?? Atau pakai movie maker??,0    
nama1 di kosan gaaa? Mau numpang dooong,0    
"nama1 dmna ? boleh mnta tolong ss dong bisns proses nya,,,,,",0    
nama1 ke pt. inti?,0    
nama1 maapin baru buka line,0    
nama1 mau pergi ga? Kalo engga aku mau ke kosan,0    
"nama1, note nama1 yang Dinamic ada di emil. Kembaliin ke nama1 atau gmana?",0    
nama1 Cara bikin makalah yang daftar isinya langsung jadi gmana?,0    
nama1;Graha Desila kmr 14 Lt.2;Aqua;20000(kembalian),0    
Dilantai 2 ya tepat diruang skripsi,0    
Dimulai dari angka 0,0    
Dmana aja kang boleh hehe,0    
Doakan aja ya bsok lancar paling cepet aku nyampe sana jam 9 malem,0    
Dr ciateul terus masa kekalapa lg (frown),0    
"Duh gusti disini ujan gede, semoga di riung gak bocor yah gais",0    
E& (gila) ada namakuuu. Kapan aku luluuus,0    
Edan edan nama1 semoga menjadi keluarga samawa,0    
Eh aku instances deh. Diload ga bs,0    
"Eh di kosan nama1 maksudnya, buat temen nama1 , buat september",0    
"Eh gatau, td Bagus yang nanyain",0    
"Eh iyaa gais kadonya udah aku kasih yaa, kata nama1 makasihh sama maaf kalau ada salah. Minggu ini udah mau ke samarinda",0    
Eh kita brati kan makan 2 kali ya?malem ini sma bsok pagi bukan?,0    
Eh tp jam 5 pas dong jgn malem hbs mgrib. Aku takut plg wk,0    
emang berbayar nama1 .,0    
Enakaa ajaaa gw diantar cowok gw yaa bukan dijmput nama1,0    
Engga tau sep ntr di kosan aku cek sepertinya tidak ada semalam aku liat,0    
"Engga teh aku udh siap, mau brgkt ini. Aku td line teteh",0    
Eta mah data dokter keseluruhan. Maksud urg teh kan si pasien teh aya meren di pariksa ku dokter saha.,0    
"nama1 bisa lembar yg kamrin bisa minta ke pak anto. Tp ibu minta yg di bab 2 harus diparafrase kalimatnya, jgn copy paste semua.",0    
nama1 .. Saya masih di perjalanan.. Besok aja habis jumatan ketemu di kanto.. Web service nya juga sudah bisa di akses,0    
Food Teh maksudnya bukan beras kan kang?,0    
Ga ada birthday nya? Wkwk,0    
Gaaais dlm semenit aja aku jd nasabah btpn wkwk,0    
Gaaais penamaannya kyk nama1 nih biar rapih,0    
Gaada buat yg bukan temen mah,0    
Gaes gaes mau drakor gaes besok yawww,0    
Gais aku sudah brgkt. Mau matiin hp,0    
Gais bsk kke kantor ya nyerahin laporan aku udh dpt ttd paedi. Ini mau hard jilid. Jgn lupa ya source sama laporan di cd,0    
Gais kalau ada chat2 sebelumnya tolong dibaca dan dipahami biar ga ulg2 😂😂,0    
Gais kalo dri upi ke unisba pake angkot apa pulang pergi?,0    
"Gais kata aku kita ngantor tgl 4 sekalian bawa form penilaian, daftar hadir, form bimbingan. Sekalulian foto.",0    
Gais kyknya bapa ga akan bls sms aku. Mau gmn? Tp bapa bls sms teh tia blg dia ada dikantor dan tia jg blg kita kekantor hari ini.,0    
Gais laporan 40 itu di bimbingan pembimbing lapangan?,0    
Gais sekalian tanyain Pla ap aja yg diminta dr tempat pla setelah selesai selain nilai dr kampus? Ada surat2 lain ga.,0    
Gajadi gadiabsen yg telatnya lebib dr 15 menit da kayanya,0    
Gak takut kok. Tp emang blm mau. Gatau sampe kapan kwkw,0    
"gak. saya sih percaya aja, dosa tanggung sendiri hehe. Nilai mobprog sudah selesai, silahkan dicek.",0    
Gampang da cuma tampilan doang.,0    
Gara gara batman. Pdhl udh diulang,0    
"Gatau nuy, suruh tunggu aja cenah belom diinvite2 sama apapa aku mah",0    
"gatau tadi bapa nya keburu jumatan , pokonya suruh ngumpul dlu gt katanya",0    
Geng hari ini mau jam brpa ? Respon yah...,0    
Gimana nuy menghadapi beliau?,0    
Gpp kali beda beda sep,0    
Guys ada yg bermotor mau ngampus gak? Temenin ambil foto laaah (unbearable),0    
Guys aku gabawa beras yaaa. Abis dr pasar beli itu berat bgt. Yg bisa bawa beras lebih mohon dilebihkan hehe,0    
Guys di bdg ada studi foto yg gini gaaak,0    
Guys numpang promosi bisi ada yg butuh.. Dijual MacBook Air Layar 11inch Ram 4gb Ssd 128gb Garansi sisa 5 bulan Dijual karena jarang di pake.. Harga PM,0    
"Guys, aku ganti template nya.",0    
"Guys, untuk groupwherenya pake github aja ya",0    
"habis ini, pake groupwhere. biar ga berceceran filenya.",0    
Haha ayook kita bully adi ndut sama sama 😃😃,0    
"Hai akang-teteh, bagi kalian yang belum tau, merekalah calon Pemimpin KEMAKOM periode 2016-2017! yuk kita simak visi-misi mereka :)",0    
Harganya kisaran 50rb nama1 😂,0    
Hari kamis saya baru masuk,0    
"Hayu boleh da gais, tp kudu disurvey dulu sama aku, bisi tiba2 ada something wkwk",0    
"Hbd nama1 , cepet sidang cepet wisuda yaaa aamiiiin",0    
Hehe sudah sep ku jebol pake solder tp jd jelek 😂😂,0    
Hmm sebenernya itu cuman eksekusi jquery di control sep. Coba cek jquery yg dicotroller waktu klik button. Kan ke controller yg buat nyetak pdf,0    
hmmm tiket ke batam berapa duit gile~,0    
Hub kita lg kalo udah dkt wktnya.,0    
"Ibunya lagi bobok, aku mau nanya ttg daging, kalo ada daging mau di presto dulu juga",0    
"Info Gempa Mag:5.3 SR, 21-Jun-16 21:10:23 WIB, Lok:2.21 LS,99.33 BT (98 km Tenggara KEP-MENTAWAI-SUMBAR), Kedlmn:34 Km ::BMKG",0    
"Ini hujan semalaman ruang tengah sama kamar kayanya gabisa di nyalain (:() harus nunggu kering baru bisa nyala, smg ujannya berenti 🙏",0    
Ini ini udh disini mau apa aku gorengin,0    
Ini kalo kita lg beneran ngumpul pasti lg mewek berjamaah,0    
"InsyaaAllah ikhlas mel, asa udah di bahas digrup kan, Trs yg responnya gt",0    
"Isi saldo nya bisa di grapari, indomaret, ato di tf dari bca",0    
"itu masih pake data dummy, ntar gampang itu mh.",0    
Itu namanya ap nur? Tokopedi bukalapak lumayan laa complete walopun kw sejenis,0    
"Itu teh sebenernya krna terlalu sakit sma orang itu nuy, padahal kalo udah nemu orang baru mah pasti rasanya beda",0    
itu yang tugas pentaho langsung presentasi di pentaho nya ?,0    
Iya aku inget jam dinding di rumah awet katanya hadiah pernikahan ❤,0    
"Iya nama1, terakhir di lab jarkom. Pas copy sql SIGIndo tea..",0    
Iya ih ko sedih sih gtau kapan lg ke bandung :(,0    
Iya ih maksimalkan waktu sebulan ini wkwkwk pdhl aku aja yg mo pindah :(,0    
Iya kalau ada yang kosong agus atau sept,0    
Iya kan file terkahir itu data_pasien. -_-,0    
Iya kar lg dikosan nih. Numpang ap?,0    
iya ke singapur make yang 1dolar tea gening wkwk,0    
Iya liat mock up nya maksudnya,0    
Iya put alat masak makan mah aku usahain ada,0    
"Iya teh, soalnya kenapa selasa, bapa hari rabu mau berangkat.",0    
Iya ya ratarata programmer gt hirenya udh pake csps gt gt,0    
"iya, makanya aku butuh data kalian teh soalnya datanya dari sana. tapi harus ada RJ atau RD.",0    
"Iya, semua kamera kecuali kamera lia aku taro di situ semua",0    
Iyaaa makanan bumbu dsb juga biar bisa dibawa dr rumah supaya irit hehehe,0    
Iyaaaa ayyuuuukk biar kamu bisa reunian dg org sana fir,0    
Iyalah makin malam makin mahal kek yg suka dijalanan,0    
Jadi kapan kita meet upnyaa nih temaan temaan?,0    
Jadi kitanya harus cari kesibukan jg ya? Biar ga mikirin cowo melulu,0    
"Jadi males banget PLA, asa ga pernah beres. Wkwk. Padahal dari pa rawosi ga bermasalah.",0    
Jadi nanti barang yg dipilih nyesuain budget aja diantara 7 pilihan diatas~,0    
Jadinya aku ambil bulanan sampe desember. Tapi sekamar berdua sama sodara aku,0    
"Jadinya mau apa sok, sebagian dari uang kas? Kira2 berapa?",0    
"Jajaran kantin 79 kesana deket2 pengkolan pokoknya kang, ada tulisanya da",0    
"Jam 12 wid, nanti berangkat jam 10",0    
Jam 8 berangkat aja gmn teh,0    
Jam brp brpnya bsk kabarin kalau ngumpul sore ini bisa yaaaa,0    
"Jangan di agendain, suka ga jadi wkwkwk",0    
Jangan gitu kang.. Aku tersinggung.,0    
Januari mah ambil 1x seminggu aja. Kan kita masuk seminggu sekali kalau januari.,0    
Januari pokoknya mau sama sapapun kemanapun harus liburan fix aamiin,0    
Jauh amat jemput di poskamling cilimus dee,0    
Jd mau kpnnnih? Kekantor ambil form. Balik lg ngasih laporan atau sekaligus. Jd di laporan ga ada lampiran,0    
"Jd misal nih ada murid sama guru, si guru ngasih ujian, nanti hasil jawaban ujian murid dibandingin sama jawaban dari guru (jawaban yg bener) trs outputnya berupa skor hasil ujian itu",0    
Jgn lupa malam ini jgn terlalu malam aja. Seadanya aja aku jg,0    
"Jika jemari tak mampu berjabat dan batin ini rindu akan keikhlasan maaf, hanya lewat pesan ini jemariku bersilaturahmi. Mohon maaf lahir dan batin",0    
Jumlah poin Anda s.d tgl 16/08/16 : 18 poin. Anda termasuk dalam kategori RED. Masa berlaku poin s.d 31 Des 2016,0    
Ka aku ga bisa liat kosannya skrg :( soalnya ngerjain uts take home ka,0    
Kalau 13.5 itu untuk ayam kremes dan cabai ijo teh...kalau untuk bakar dan rica rica kita kasih 15rb deh ...sudah pakai box dan air gelas,0    
Kalau agus atau sept blm bisa menjamin ada kalau sekarang ada yang kosong,0    
